2020-02-01,16138.6,16319.75,15968.5,16282.65,20546938.0,19503000000.0,Nifty IT
2020-02-03,16282.0,16418.9,16034.3,16059.9,28969680.0,25325800000.0,Nifty IT
2020-02-04,16174.8,16377.45,16155.8,16350.85,25185175.0,21888700000.0,Nifty IT
2020-02-05,16354.45,16463.6,16283.25,16448.55,21910979.0,17673300000.0,Nifty IT
2020-02-06,16480.75,16621.35,16330.65,16371.15,23961376.0,19850900000.0,Nifty IT
2020-02-07,16453.0,16493.25,16382.4,16470.15,15721118.0,13279800000.0,Nifty IT
2020-02-10,16481.5,16522.4,16306.25,16431.9,18044996.0,14896700000.0,Nifty IT
2020-02-11,16482.4,16512.1,16409.15,16452.3,16987352.0,12671700000.0,Nifty IT
2020-02-12,16462.25,16599.05,16419.45,16538.1,18606682.0,13932700000.0,Nifty IT
2020-02-13,16578.75,16696.85,16513.75,16673.05,18884410.0,14928000000.0,Nifty IT
2020-02-14,16682.3,16828.2,16624.25,16642.75,19636956.0,16344600000.0,Nifty IT
2020-02-17,16707.65,16737.65,16596.2,16647.7,13895849.0,12410600000.0,Nifty IT
2020-02-18,16586.9,16773.2,16526.4,16748.75,20798165.0,18172400000.0,Nifty IT
2020-02-19,16796.4,16882.45,16754.25,16772.45,16905540.0,14673699999.999998,Nifty IT
2020-02-20,16826.3,16843.65,16623.9,16649.4,20306178.0,17579700000.0,Nifty IT
2020-02-24,16642.75,16749.25,16416.85,16461.8,23422521.0,20233500000.0,Nifty IT
2020-02-25,16490.4,16642.4,16443.25,16562.5,25320628.0,22129300000.0,Nifty IT
2020-02-26,16497.15,16539.25,16297.25,16332.25,26844091.0,21939699999.999996,Nifty IT
2020-02-27,16244.95,16258.65,16053.7,16123.8,24504768.0,18891000000.0,Nifty IT
2020-02-28,15726.15,15788.45,15156.8,15212.95,42938991.0,33553600000.0,Nifty IT
2020-03-02,15355.05,15722.0,15298.0,15427.65,36517724.0,27398200000.0,Nifty IT
2020-03-03,15615.05,15793.1,15495.7,15723.2,29631724.0,23949100000.0,Nifty IT
2020-03-04,15824.9,15919.95,15612.75,15864.3,32079819.0,26006500000.0,Nifty IT
2020-03-05,15912.05,16150.6,15841.1,15871.35,26935544.0,23282700000.0,Nifty IT
2020-03-06,15607.35,15699.95,15443.0,15663.45,26044423.0,20194300000.0,Nifty IT
2020-03-09,15333.55,15371.0,14705.4,14854.9,36824488.0,27433000000.0,Nifty IT
2020-03-11,14524.15,14823.8,14356.1,14681.4,43270683.0,34987400000.0,Nifty IT
2020-03-12,14177.4,14231.95,13317.65,13384.8,42866258.0,34427600000.0,Nifty IT
2020-03-13,12561.95,13835.35,11624.85,13539.1,47446373.0,34542700000.0,Nifty IT
2020-03-16,12963.7,13078.65,12355.15,12451.35,49460331.0,35243100000.0,Nifty IT
2020-03-17,12517.5,12677.2,11999.55,12099.25,44085983.0,27720800000.0,Nifty IT
2020-03-18,12287.8,12451.1,11643.9,11753.0,45464744.0,29524600000.0,Nifty IT
2020-03-19,11183.95,11698.3,10991.25,11340.0,52457773.0,29377100000.0,Nifty IT
2020-03-20,11382.4,12710.55,11363.5,12363.4,66433629.0,42464200000.0,Nifty IT
2020-03-23,11328.25,11602.45,11108.65,11179.6,44666228.0,28464200000.0,Nifty IT
2020-03-24,11159.75,12053.8,11159.3,11865.05,51315528.0,32373700000.0,Nifty IT
2020-03-25,11856.9,12514.25,11657.25,12233.35,47599771.0,26918000000.0,Nifty IT
2020-03-26,12496.95,12751.55,12306.35,12535.6,47125315.0,29793100000.0,Nifty IT
2020-03-27,12778.15,12949.6,12403.85,12569.1,43319863.0,26690200000.0,Nifty IT
2020-03-30,12152.95,12774.6,12152.95,12318.8,40751093.0,32166800000.0,Nifty IT
2020-03-31,12681.75,12930.8,12466.6,12763.65,38751042.0,24627300000.0,Nifty IT
2020-04-01,12680.5,12690.6,11989.6,12045.85,40937782.0,25796600000.0,Nifty IT
2020-04-03,12129.85,12146.95,11621.2,11680.05,40624880.0,25392900000.0,Nifty IT
